TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,PC_30_HIGH,PC_30_LOW,PC_30_MID,ST_UPPER_30_7,ST_LOWER_30_7
SBER,20250405 16:55:00,285.19,285.26,284.81,284.97,3340,286.5,283.59,285.04,,281.248
SBER,20250405 17:00:00,285.0,285.0,284.53,284.73,2774,286.5,283.59,285.04,,281.248
SBER,20250405 17:05:00,284.8,284.84,283.71,284.06,8459,286.5,283.59,285.04,,281.248
SBER,20250405 17:10:00,283.99,284.42,283.89,284.19,891,286.5,283.59,285.04,,281.248
SBER,20250405 17:15:00,284.19,284.2,283.7,284.2,6403,286.5,283.59,285.04,,281.248
SBER,20250405 17:20:00,284.12,284.19,283.95,283.99,1077,286.5,283.59,285.04,,281.248
SBER,20250405 17:25:00,284.13,284.5,284.01,284.4,2763,286.5,283.59,285.04,,281.248
SBER,20250405 17:30:00,284.48,284.5,284.16,284.4,1481,286.48,283.59,285.03,,281.248
SBER,20250405 17:35:00,284.46,284.5,284.3,284.38,1325,286.0,283.59,284.79,,281.248
SBER,20250405 17:40:00,284.35,284.78,284.3,284.76,1363,286.0,283.59,284.79,,281.248
SBER,20250405 17:45:00,284.76,285.1,284.76,284.9,2578,286.0,283.59,284.79,,281.248
SBER,20250405 17:50:00,284.95,284.96,284.51,284.69,2570,286.0,283.59,284.79,,281.248
SBER,20250405 17:55:00,284.69,284.84,284.3,284.78,3080,285.31,283.59,284.45,,281.248
SBER,20250405 18:00:00,284.78,285.0,284.69,285.0,910,285.26,283.59,284.42,,281.248
SBER,20250405 18:05:00,284.99,285.0,284.49,284.89,1970,285.26,283.59,284.42,,281.248
SBER,20250405 18:10:00,284.89,285.5,284.87,285.42,4094,285.5,283.59,284.54,,281.248
SBER,20250405 18:15:00,285.41,285.78,285.3,285.45,8144,285.78,283.59,284.68,,281.508
SBER,20250405 18:20:00,285.5,285.79,285.45,285.79,4502,285.79,283.59,284.69,,281.643
SBER,20250405 18:25:00,285.72,285.98,285.65,285.87,6441,285.98,283.59,284.78,,281.894
SBER,20250405 18:30:00,285.77,285.98,285.72,285.97,4849,285.98,283.59,284.78,,281.999
SBER,20250405 18:35:00,285.96,285.98,285.12,285.5,5822,285.98,283.62,284.8,,281.999
SBER,20250405 18:40:00,285.5,285.83,285.23,285.83,2296,285.98,283.7,284.84,,281.999
SBER,20250405 18:45:00,285.92,285.93,285.02,285.57,4579,285.98,283.7,284.84,,281.999
SBER,20250405 18:50:00,285.57,285.58,285.14,285.24,6198,285.98,283.7,284.84,,281.999
SBER,20250405 18:55:00,285.29,285.3,284.8,284.98,8716,285.98,283.7,284.84,,281.999
SBER,20250406 10:00:00,285.47,285.87,284.23,284.23,8971,285.98,283.7,284.84,,281.999
SBER,20250406 10:05:00,284.23,285.8,284.22,285.64,14491,285.98,283.7,284.84,,281.999
SBER,20250406 10:10:00,285.64,285.99,285.44,285.92,17712,285.99,283.7,284.85,,281.999
SBER,20250406 10:15:00,285.92,286.62,284.76,285.47,30202,286.62,283.7,285.16,,281.999
SBER,20250406 10:20:00,285.46,285.99,285.29,285.92,8372,286.62,283.7,285.16,,281.999
SBER,20250406 10:25:00,285.98,285.99,285.4,285.65,4295,286.62,283.7,285.16,,281.999
SBER,20250406 10:30:00,285.65,285.85,285.55,285.72,4077,286.62,283.7,285.16,,281.999
SBER,20250406 10:35:00,285.8,285.84,285.4,285.83,3476,286.62,283.7,285.16,,281.999
SBER,20250406 10:40:00,285.84,285.98,285.71,285.98,4722,286.62,283.7,285.16,,281.999
SBER,20250406 10:45:00,285.99,286.45,285.9,286.4,13156,286.62,283.95,285.28,,281.999
SBER,20250406 10:50:00,286.32,286.48,286.3,286.35,3576,286.62,284.01,285.32,,282.045
SBER,20250406 10:55:00,286.45,286.51,286.04,286.26,8456,286.62,284.16,285.39,,282.045
SBER,20250406 11:00:00,286.26,286.55,286.26,286.52,6613,286.62,284.22,285.42,,282.171
SBER,20250406 11:05:00,286.55,287.0,286.38,287.0,18265,287.0,284.22,285.61,,282.453
SBER,20250406 11:10:00,287.0,287.77,286.94,287.4,34965,287.77,284.22,286.0,,283.065
SBER,20250406 11:15:00,287.4,287.6,287.4,287.49,9963,287.77,284.22,286.0,,283.307
SBER,20250406 11:20:00,287.49,287.53,286.74,286.85,11278,287.77,284.22,286.0,,283.307
SBER,20250406 11:25:00,286.94,287.45,286.9,287.42,10677,287.77,284.22,286.0,,283.307
SBER,20250406 11:30:00,287.42,287.89,287.4,287.82,9728,287.89,284.22,286.06,,283.435
SBER,20250406 11:35:00,287.82,288.0,287.6,287.73,12507,288.0,284.22,286.11,,283.637
SBER,20250406 11:40:00,287.7,287.74,287.21,287.31,12491,288.0,284.22,286.11,,283.637
SBER,20250406 11:45:00,287.31,287.71,287.2,287.69,6024,288.0,284.22,286.11,,283.637
SBER,20250406 11:50:00,287.53,287.67,287.16,287.48,6924,288.0,284.22,286.11,,283.637
SBER,20250406 11:55:00,287.48,287.49,287.0,287.15,4577,288.0,284.22,286.11,,283.637
SBER,20250406 12:00:00,287.05,287.3,286.77,287.0,8214,288.0,284.22,286.11,,283.637
SBER,20250406 12:05:00,287.0,287.03,286.61,286.98,3698,288.0,284.22,286.11,,283.637
SBER,20250406 12:10:00,286.98,287.15,286.89,287.1,1573,288.0,284.22,286.11,,283.637
SBER,20250406 12:15:00,287.14,287.38,287.1,287.27,2601,288.0,284.22,286.11,,283.637
SBER,20250406 12:20:00,287.27,287.5,287.26,287.45,2412,288.0,284.22,286.11,,283.637
SBER,20250406 12:25:00,287.45,287.5,287.13,287.34,3851,288.0,284.22,286.11,,283.637
SBER,20250406 12:30:00,287.34,287.5,287.21,287.45,3816,288.0,284.22,286.11,,283.637
SBER,20250406 12:35:00,287.45,287.79,287.45,287.78,4860,288.0,284.76,286.38,,283.939
SBER,20250406 12:40:00,287.77,287.8,287.5,287.72,3793,288.0,284.76,286.38,,284.021
SBER,20250406 12:45:00,287.73,287.85,287.51,287.65,5602,288.0,285.29,286.64,,284.093
SBER,20250406 12:50:00,287.66,287.8,287.52,287.59,2858,288.0,285.4,286.7,,284.127
SBER,20250406 12:55:00,287.6,287.61,287.2,287.43,4840,288.0,285.4,286.7,,284.127
SBER,20250406 13:00:00,287.4,287.74,287.2,287.68,3108,288.0,285.4,286.7,,284.127
SBER,20250406 13:05:00,287.68,287.8,287.35,287.35,3560,288.0,285.71,286.86,,284.127
SBER,20250406 13:10:00,287.45,287.55,287.0,287.24,10123,288.0,285.9,286.95,,284.127
SBER,20250406 13:15:00,287.28,287.32,287.0,287.3,4786,288.0,286.04,287.02,,284.127
SBER,20250406 13:20:00,287.3,287.3,287.15,287.2,1140,288.0,286.04,287.02,,284.127
SBER,20250406 13:25:00,287.25,287.39,287.21,287.36,1225,288.0,286.26,287.13,,284.127
SBER,20250406 13:30:00,287.36,287.36,287.07,287.15,1625,288.0,286.38,287.19,,284.127
SBER,20250406 13:35:00,287.15,287.27,286.95,287.03,5174,288.0,286.61,287.3,,284.127
SBER,20250406 13:40:00,287.03,287.03,286.78,286.82,2149,288.0,286.61,287.3,,284.127
SBER,20250406 13:45:00,286.82,286.82,286.16,286.46,11851,288.0,286.16,287.08,,284.127
SBER,20250406 13:50:00,286.36,286.65,285.5,286.21,27898,288.0,285.5,286.75,,284.127
SBER,20250406 13:55:00,286.29,287.27,286.0,287.13,10897,288.0,285.5,286.75,,284.127
SBER,20250406 14:00:00,286.96,287.18,286.38,286.38,15089,288.0,285.5,286.75,,284.127
SBER,20250406 14:05:00,286.51,286.91,286.39,286.69,4852,287.85,285.5,286.68,,284.127
SBER,20250406 14:10:00,286.7,286.82,286.61,286.77,1112,287.85,285.5,286.68,,284.127
SBER,20250406 14:15:00,286.77,286.95,286.68,286.89,2216,287.85,285.5,286.68,,284.127
SBER,20250406 14:20:00,286.88,287.14,286.88,287.07,2076,287.85,285.5,286.68,,284.127
SBER,20250406 14:25:00,287.08,287.21,287.08,287.2,5794,287.85,285.5,286.68,,284.127
SBER,20250406 14:30:00,287.19,287.85,287.15,287.6,22654,287.85,285.5,286.68,,284.127
SBER,20250406 14:35:00,287.62,287.82,287.6,287.67,7864,287.85,285.5,286.68,,284.335
SBER,20250406 14:40:00,287.6,287.67,287.36,287.44,1339,287.85,285.5,286.68,,284.335
SBER,20250406 14:45:00,287.44,287.6,287.41,287.54,3070,287.85,285.5,286.68,,284.335
SBER,20250406 14:50:00,287.54,287.65,287.44,287.64,1337,287.85,285.5,286.68,,284.337
SBER,20250406 14:55:00,287.64,287.64,287.16,287.64,3158,287.85,285.5,286.68,,284.337
SBER,20250406 15:00:00,287.63,287.67,287.43,287.49,2384,287.85,285.5,286.68,,284.388
SBER,20250406 15:05:00,287.49,287.5,287.08,287.17,3469,287.85,285.5,286.68,,284.388
SBER,20250406 15:10:00,287.17,287.66,287.09,287.41,2736,287.85,285.5,286.68,,284.388
SBER,20250406 15:15:00,287.41,287.63,287.18,287.48,1683,287.85,285.5,286.68,,284.388
SBER,20250406 15:20:00,287.5,287.7,287.38,287.7,1572,287.85,285.5,286.68,,284.39
SBER,20250406 15:25:00,287.7,287.8,287.29,287.6,3031,287.85,285.5,286.68,,284.39
SBER,20250406 15:30:00,287.6,287.88,287.51,287.82,3875,287.88,285.5,286.69,,284.55
SBER,20250406 15:35:00,287.81,287.99,287.8,287.98,5861,287.99,285.5,286.74,,284.81
SBER,20250406 15:40:00,287.99,288.0,287.86,288.0,5383,288.0,285.5,286.75,,284.915
SBER,20250406 15:45:00,288.0,288.72,287.98,288.69,25976,288.72,285.5,287.11,,285.263
SBER,20250406 15:50:00,288.68,288.78,288.47,288.56,6677,288.78,285.5,287.14,,285.569
SBER,20250406 15:55:00,288.56,288.68,288.39,288.51,5137,288.78,285.5,287.14,,285.569
SBER,20250406 16:00:00,288.5,288.8,288.47,288.74,3964,288.8,285.5,287.15,,285.637
SBER,20250406 16:05:00,288.79,289.02,288.73,288.95,12145,289.02,285.5,287.26,,285.909
SBER,20250406 16:10:00,288.95,289.5,288.91,289.44,19963,289.5,285.5,287.5,,286.2
SBER,20250406 16:15:00,289.44,289.49,288.78,289.04,13533,289.5,285.5,287.5,,286.2
SBER,20250406 16:20:00,289.0,289.32,288.92,289.26,4034,289.5,286.0,287.75,,286.2
SBER,20250406 16:25:00,289.21,289.4,289.17,289.4,6709,289.5,286.38,287.94,,286.272
SBER,20250406 16:30:00,289.38,289.4,289.12,289.25,8366,289.5,286.39,287.94,,286.282
SBER,20250406 16:35:00,289.26,289.7,289.26,289.7,23798,289.7,286.61,288.15,,286.497
SBER,20250406 16:40:00,289.63,290.2,289.63,289.9,32242,290.2,286.68,288.44,,286.898
SBER,20250406 16:45:00,289.9,289.93,289.5,289.51,26874,290.2,286.88,288.54,,286.898
SBER,20250406 16:50:00,289.51,289.63,289.43,289.47,5830,290.2,287.08,288.64,,286.898
SBER,20250406 16:55:00,289.47,289.5,289.02,289.17,14148,290.2,287.08,288.64,,286.898
SBER,20250406 17:00:00,289.17,289.17,288.57,288.84,17780,290.2,287.08,288.64,,286.898
SBER,20250406 17:05:00,288.84,288.9,288.71,288.86,3440,290.2,287.08,288.64,,286.898
SBER,20250406 17:10:00,288.86,288.9,288.75,288.88,2051,290.2,287.08,288.64,,286.898
SBER,20250406 17:15:00,288.88,289.37,288.86,289.35,7583,290.2,287.08,288.64,,286.898
SBER,20250406 17:20:00,289.3,289.44,289.0,289.06,3242,290.2,287.08,288.64,,286.898
SBER,20250406 17:25:00,289.06,289.12,288.65,289.06,24765,290.2,287.08,288.64,,286.898
SBER,20250406 17:30:00,289.06,289.06,288.87,289.0,946,290.2,287.08,288.64,,286.898
SBER,20250406 17:35:00,288.99,289.7,288.99,289.5,9422,290.2,287.09,288.64,,286.898
SBER,20250406 17:40:00,289.5,289.99,289.5,289.81,10376,290.2,287.18,288.69,,286.898
SBER,20250406 17:45:00,289.81,289.93,289.56,289.8,4421,290.2,287.29,288.74,,286.898
SBER,20250406 17:50:00,289.8,289.8,289.52,289.69,4145,290.2,287.29,288.74,,286.898
SBER,20250406 17:55:00,289.57,289.81,289.5,289.75,8328,290.2,287.51,288.86,,286.898
SBER,20250406 18:00:00,289.75,289.8,289.61,289.62,866,290.2,287.8,289.0,,286.898
SBER,20250406 18:05:00,289.62,289.8,289.6,289.78,1588,290.2,287.86,289.03,,286.903
SBER,20250406 18:10:00,289.77,289.8,289.71,289.8,1030,290.2,287.98,289.09,,287.03
SBER,20250406 18:15:00,289.8,290.07,289.78,290.07,16486,290.2,288.39,289.29,,287.223
SBER,20250406 18:20:00,290.07,290.47,290.03,290.4,9526,290.47,288.39,289.43,,287.535
SBER,20250406 18:25:00,290.4,290.41,290.1,290.11,2748,290.47,288.47,289.47,,287.559
SBER,20250406 18:30:00,290.14,290.3,289.88,289.91,5728,290.47,288.57,289.52,,287.559
SBER,20250406 18:35:00,289.95,290.38,289.92,290.05,6010,290.47,288.57,289.52,,287.559
SBER,20250406 18:40:00,290.07,290.39,290.0,290.38,6741,290.47,288.57,289.52,,287.559
SBER,20250406 18:45:00,290.38,290.39,290.02,290.11,8493,290.47,288.57,289.52,,287.559
SBER,20250406 18:50:00,290.11,290.4,290.09,290.38,5727,290.47,288.57,289.52,,287.559
SBER,20250406 18:55:00,290.37,290.4,290.02,290.35,6746,290.47,288.57,289.52,,287.559
SBER,20250407 07:00:00,285.3,285.88,282.21,284.42,137543,290.47,282.21,286.34,288.554,
SBER,20250407 07:05:00,284.37,286.3,284.21,285.45,48402,290.47,282.21,286.34,288.554,
SBER,20250407 07:10:00,285.44,285.71,283.0,283.0,80113,290.47,282.21,286.34,288.554,
SBER,20250407 07:15:00,283.03,283.79,282.5,283.5,82315,290.47,282.21,286.34,288.554,
SBER,20250407 07:20:00,283.5,284.41,283.23,283.31,37778,290.47,282.21,286.34,288.554,
SBER,20250407 07:25:00,283.33,283.86,283.03,283.04,29378,290.47,282.21,286.34,288.554,
SBER,20250407 07:30:00,283.03,283.09,281.08,281.08,108127,290.47,281.08,285.77,287.914,
SBER,20250407 07:35:00,281.09,281.35,276.77,276.93,239022,290.47,276.77,283.62,285.763,
SBER,20250407 07:40:00,276.86,279.44,276.53,278.6,166937,290.47,276.53,283.5,285.144,
SBER,20250407 07:45:00,278.6,280.0,278.38,280.0,84268,290.47,276.53,283.5,285.144,
SBER,20250407 07:50:00,280.0,281.19,279.93,281.14,114466,290.47,276.53,283.5,285.144,
SBER,20250407 07:55:00,281.08,281.2,279.83,280.72,76698,290.47,276.53,283.5,285.144,
SBER,20250407 08:00:00,280.69,281.13,280.13,280.6,27121,290.47,276.53,283.5,285.144,
SBER,20250407 08:05:00,280.61,282.44,280.6,281.47,63434,290.47,276.53,283.5,285.144,
SBER,20250407 08:10:00,281.35,281.49,280.54,280.65,53888,290.47,276.53,283.5,285.144,
SBER,20250407 08:15:00,280.54,280.72,278.54,280.67,103464,290.47,276.53,283.5,285.144,
SBER,20250407 08:20:00,280.71,280.71,279.22,279.48,32310,290.47,276.53,283.5,285.144,
SBER,20250407 08:25:00,279.48,281.8,279.47,281.17,50546,290.47,276.53,283.5,285.144,
SBER,20250407 08:30:00,281.17,281.19,279.81,279.89,28548,290.47,276.53,283.5,285.144,
SBER,20250407 08:35:00,279.92,279.99,278.8,278.8,56458,290.47,276.53,283.5,285.144,
SBER,20250407 08:40:00,278.88,279.72,278.78,279.72,35858,290.47,276.53,283.5,285.144,
SBER,20250407 08:45:00,279.73,280.91,279.73,280.04,37750,290.47,276.53,283.5,285.144,
SBER,20250407 08:50:00,280.02,281.49,280.0,281.45,31170,290.41,276.53,283.47,285.144,
SBER,20250407 08:55:00,281.45,281.99,280.51,281.5,47345,290.4,276.53,283.46,285.144,
SBER,20250407 09:00:00,281.49,281.79,280.1,280.77,67965,290.4,276.53,283.46,285.144,
SBER,20250407 09:05:00,280.8,281.48,280.35,280.47,38793,290.4,276.53,283.46,285.144,
SBER,20250407 09:10:00,280.42,280.86,280.26,280.27,47398,290.4,276.53,283.46,285.144,
SBER,20250407 09:15:00,280.27,280.84,280.05,280.79,36181,290.4,276.53,283.46,285.144,
SBER,20250407 09:20:00,280.79,281.2,280.45,280.53,43117,290.4,276.53,283.46,285.144,
SBER,20250407 09:25:00,280.53,280.65,280.21,280.43,30010,286.3,276.53,281.41,285.144,
SBER,20250407 09:30:00,280.43,280.45,278.8,279.21,101421,286.3,276.53,281.41,285.144,
SBER,20250407 09:35:00,279.21,279.4,277.86,277.87,97139,285.71,276.53,281.12,285.144,
SBER,20250407 09:40:00,277.87,277.89,275.76,276.73,207139,284.41,275.76,280.09,285.144,
SBER,20250407 09:45:00,276.68,279.2,276.67,278.37,149361,284.41,275.76,280.09,285.144,
SBER,20250407 09:50:00,278.37,279.96,278.0,279.5,65062,283.86,275.76,279.81,285.144,
SBER,20250407 09:55:00,279.47,279.71,278.5,279.44,49592,283.09,275.76,279.42,285.144,
SBER,20250407 10:00:00,279.44,280.49,277.25,280.17,196570,282.44,275.76,279.1,285.144,
SBER,20250407 10:05:00,280.17,281.84,280.16,281.05,127187,282.44,275.76,279.1,285.144,
SBER,20250407 10:10:00,281.0,283.09,280.51,283.02,163002,283.09,275.76,279.42,285.144,
SBER,20250407 10:15:00,283.04,284.8,282.92,284.13,165151,284.8,275.76,280.28,285.144,
SBER,20250407 10:20:00,284.16,284.68,282.56,283.56,140226,284.8,275.76,280.28,285.144,
SBER,20250407 10:25:00,283.57,283.99,282.87,283.39,96398,284.8,275.76,280.28,285.144,
SBER,20250407 10:30:00,283.37,284.8,282.51,284.5,122665,284.8,275.76,280.28,285.144,
SBER,20250407 10:35:00,284.51,287.0,284.51,286.44,182076,287.0,275.76,281.38,,275.42
SBER,20250407 10:40:00,286.4,287.7,286.32,286.51,199685,287.7,275.76,281.73,,276.698
SBER,20250407 10:45:00,286.56,286.75,285.14,286.5,80283,287.7,275.76,281.73,,276.698
SBER,20250407 10:50:00,286.53,286.7,285.3,285.42,63064,287.7,275.76,281.73,,276.698
SBER,20250407 10:55:00,285.42,286.7,285.41,286.38,56720,287.7,275.76,281.73,,276.698
SBER,20250407 11:00:00,286.38,286.79,285.05,286.61,92850,287.7,275.76,281.73,,276.698
SBER,20250407 11:05:00,286.61,286.78,285.55,286.41,94004,287.7,275.76,281.73,,276.698
SBER,20250407 11:10:00,286.37,286.37,284.88,285.18,90428,287.7,275.76,281.73,,276.698
SBER,20250407 11:15:00,285.18,285.23,285.0,285.1,29933,287.7,275.76,281.73,,276.698
SBER,20250407 11:20:00,285.09,285.5,284.91,285.41,48215,287.7,275.76,281.73,,276.698
SBER,20250407 11:25:00,285.38,286.01,285.37,285.7,43400,287.7,275.76,281.73,,276.698
SBER,20250407 11:30:00,285.7,285.98,285.33,285.43,37131,287.7,275.76,281.73,,276.698
SBER,20250407 11:35:00,285.43,286.17,285.26,285.31,34715,287.7,275.76,281.73,,276.698
SBER,20250407 11:40:00,285.31,285.67,284.95,284.95,41303,287.7,275.76,281.73,,276.698
SBER,20250407 11:45:00,284.95,285.11,284.8,284.94,78235,287.7,275.76,281.73,,276.698
SBER,20250407 11:50:00,284.98,285.45,284.86,284.91,30645,287.7,275.76,281.73,,276.698
SBER,20250407 11:55:00,284.92,285.2,284.86,284.95,32686,287.7,275.76,281.73,,276.698
SBER,20250407 12:00:00,284.96,285.86,284.84,285.86,53080,287.7,275.76,281.73,,276.789
SBER,20250407 12:05:00,285.86,285.87,284.87,285.4,34661,287.7,275.76,281.73,,276.861
SBER,20250407 12:10:00,285.38,285.5,284.02,284.59,310369,287.7,276.67,282.18,,276.861
SBER,20250407 12:15:00,284.59,285.49,284.57,284.57,79043,287.7,277.25,282.48,,276.861
SBER,20250407 12:20:00,284.57,284.59,283.37,284.49,66887,287.7,277.25,282.48,,276.861
SBER,20250407 12:25:00,284.48,284.78,284.0,284.54,30165,287.7,277.25,282.48,,276.861
SBER,20250407 12:30:00,284.51,284.7,283.6,283.61,33642,287.7,280.16,283.93,,276.861
SBER,20250407 12:35:00,283.65,283.99,283.03,283.12,71744,287.7,280.51,284.1,,276.861
SBER,20250407 12:40:00,283.09,284.86,283.04,284.35,51419,287.7,282.51,285.1,,276.861
SBER,20250407 12:45:00,284.35,284.35,283.1,283.5,37482,287.7,282.51,285.1,,276.861
SBER,20250407 12:50:00,283.49,284.06,283.14,283.66,30659,287.7,282.51,285.1,,276.861
SBER,20250407 12:55:00,283.66,283.69,282.06,282.13,66244,287.7,282.06,284.88,,276.861
SBER,20250407 13:00:00,282.14,283.92,282.05,283.49,52360,287.7,282.05,284.88,,276.861
SBER,20250407 13:05:00,283.47,283.7,282.21,282.21,39798,287.7,282.05,284.88,,276.861
SBER,20250407 13:10:00,282.21,282.44,280.8,280.81,133170,286.79,280.8,283.8,,276.861
SBER,20250407 13:15:00,280.8,281.49,280.58,281.39,104406,286.79,280.58,283.68,,276.861
SBER,20250407 13:20:00,281.4,282.7,281.35,282.01,92433,286.79,280.58,283.68,,276.861
SBER,20250407 13:25:00,282.03,282.42,282.01,282.18,44111,286.79,280.58,283.68,,276.861
SBER,20250407 13:30:00,282.2,282.22,281.39,281.69,40937,286.78,280.58,283.68,,276.861
SBER,20250407 13:35:00,281.68,284.81,281.68,284.13,110487,286.37,280.58,283.48,,276.861
SBER,20250407 13:40:00,284.09,284.89,283.43,284.67,59158,286.17,280.58,283.38,,276.861
SBER,20250407 13:45:00,284.72,285.1,284.23,284.23,73911,286.17,280.58,283.38,,276.861
SBER,20250407 13:50:00,284.23,284.64,283.57,284.05,59855,286.17,280.58,283.38,,276.861
SBER,20250407 13:55:00,284.08,284.77,283.9,284.67,43448,286.17,280.58,283.38,,276.861
SBER,20250407 14:00:00,284.67,285.1,284.46,284.48,50789,286.17,280.58,283.38,,276.861
SBER,20250407 14:05:00,284.58,284.71,283.56,284.38,49562,285.87,280.58,283.23,,276.861
SBER,20250407 14:10:00,284.38,284.94,283.62,284.08,47952,285.87,280.58,283.23,,276.861
SBER,20250407 14:15:00,284.08,284.39,283.4,284.03,65687,285.87,280.58,283.23,,276.861
SBER,20250407 14:20:00,284.02,285.48,283.83,285.4,118171,285.87,280.58,283.23,,276.861
SBER,20250407 14:25:00,285.41,286.0,284.61,285.3,84962,286.0,280.58,283.29,,276.861
SBER,20250407 14:30:00,285.34,285.61,283.83,284.23,62215,286.0,280.58,283.29,,276.861
SBER,20250407 14:35:00,284.31,284.5,283.09,283.58,65873,286.0,280.58,283.29,,276.861
SBER,20250407 14:40:00,283.57,284.32,283.51,283.69,37215,286.0,280.58,283.29,,276.861
SBER,20250407 14:45:00,283.67,284.99,283.42,284.12,68098,286.0,280.58,283.29,,276.861
SBER,20250407 14:50:00,284.14,284.17,283.38,283.45,32213,286.0,280.58,283.29,,276.861
SBER,20250407 14:55:00,283.4,284.09,283.09,283.82,25039,286.0,280.58,283.29,,276.861
SBER,20250407 15:00:00,283.8,283.82,282.2,283.03,73642,286.0,280.58,283.29,,276.861
SBER,20250407 15:05:00,283.02,283.34,282.3,282.85,41986,286.0,280.58,283.29,,276.861
SBER,20250407 15:10:00,282.84,282.97,281.43,282.25,75746,286.0,280.58,283.29,,276.861
SBER,20250407 15:15:00,282.24,282.64,281.0,281.35,70375,286.0,280.58,283.29,,276.861
SBER,20250407 15:20:00,281.3,282.59,281.11,282.25,87909,286.0,280.58,283.29,,276.861
SBER,20250407 15:25:00,282.16,283.15,281.61,282.85,67936,286.0,280.58,283.29,,276.861
SBER,20250407 15:30:00,282.82,283.45,282.41,283.14,70563,286.0,280.58,283.29,,276.861
SBER,20250407 15:35:00,283.14,283.16,282.16,282.63,46744,286.0,280.58,283.29,,276.861
SBER,20250407 15:40:00,282.62,282.63,281.56,281.87,70485,286.0,280.58,283.29,,276.861
SBER,20250407 15:45:00,281.87,282.41,281.76,282.29,48973,286.0,281.0,283.5,,276.861
SBER,20250407 15:50:00,282.35,282.53,281.87,282.08,54024,286.0,281.0,283.5,,276.861
SBER,20250407 15:55:00,282.09,283.38,281.92,282.87,78542,286.0,281.0,283.5,,276.861
SBER,20250407 16:00:00,282.92,283.88,282.73,283.16,57033,286.0,281.0,283.5,,276.861
SBER,20250407 16:05:00,283.07,283.83,283.0,283.6,76819,286.0,281.0,283.5,,276.861
SBER,20250407 16:10:00,283.6,283.88,283.0,283.07,26965,286.0,281.0,283.5,,276.861
SBER,20250407 16:15:00,283.07,283.38,282.53,282.65,37659,286.0,281.0,283.5,,276.861
SBER,20250407 16:20:00,282.61,282.63,281.85,281.85,63876,286.0,281.0,283.5,,276.861
SBER,20250407 16:25:00,281.85,282.45,281.61,282.04,35766,286.0,281.0,283.5,,276.861
SBER,20250407 16:30:00,282.04,282.32,281.1,281.83,53442,286.0,281.0,283.5,,276.861
SBER,20250407 16:35:00,281.85,282.84,281.51,282.2,43266,286.0,281.0,283.5,,276.861
SBER,20250407 16:40:00,282.19,282.9,282.02,282.09,27040,286.0,281.0,283.5,,276.861
SBER,20250407 16:45:00,282.09,284.25,282.05,283.99,71321,286.0,281.0,283.5,,276.861
SBER,20250407 16:50:00,283.93,286.0,283.93,285.89,153585,286.0,281.0,283.5,,276.861
SBER,20250407 16:55:00,285.95,286.0,285.3,285.65,94660,286.0,281.0,283.5,,277.204
SBER,20250407 17:00:00,285.64,286.89,285.26,285.67,180591,286.89,281.0,283.94,,277.53
SBER,20250407 17:05:00,285.66,285.75,285.26,285.51,67221,286.89,281.0,283.94,,277.53
SBER,20250407 17:10:00,285.51,289.5,285.51,289.45,165430,289.5,281.0,285.25,,278.479
SBER,20250407 17:15:00,289.4,294.0,289.4,293.23,648051,294.0,281.0,287.5,,281.901
SBER,20250407 17:20:00,293.21,293.29,290.2,290.22,300984,294.0,281.0,287.5,,281.901
SBER,20250407 17:25:00,290.41,291.09,287.13,287.55,442937,294.0,281.0,287.5,,281.901
SBER,20250407 17:30:00,287.54,288.82,287.41,287.46,208687,294.0,281.0,287.5,,281.901
SBER,20250407 17:35:00,287.54,287.68,285.15,286.03,132126,294.0,281.0,287.5,,281.901
SBER,20250407 17:40:00,286.03,288.32,286.01,287.34,100784,294.0,281.0,287.5,,281.901
SBER,20250407 17:45:00,287.32,288.0,287.01,287.03,69999,294.0,281.1,287.55,,281.901
SBER,20250407 17:50:00,287.02,288.9,287.01,288.64,80507,294.0,281.1,287.55,,281.901
SBER,20250407 17:55:00,288.64,288.88,287.55,288.41,59243,294.0,281.1,287.55,,281.901
SBER,20250407 18:00:00,288.4,289.94,288.36,289.4,78355,294.0,281.1,287.55,,281.901
SBER,20250407 18:05:00,289.4,289.9,288.17,288.38,66813,294.0,281.1,287.55,,281.901
SBER,20250407 18:10:00,288.37,289.29,287.97,288.0,59440,294.0,281.1,287.55,,281.901
SBER,20250407 18:15:00,288.02,288.5,286.71,288.25,87272,294.0,281.1,287.55,,281.901
SBER,20250407 18:20:00,288.2,288.88,287.6,288.2,59653,294.0,281.1,287.55,,281.901
SBER,20250407 18:25:00,288.21,288.66,286.91,287.25,65252,294.0,281.1,287.55,,281.901
SBER,20250407 18:30:00,287.25,287.28,286.59,286.62,62914,294.0,281.1,287.55,,281.901
SBER,20250407 18:35:00,286.64,288.36,286.64,288.06,33423,294.0,281.1,287.55,,281.901
SBER,20250407 19:05:00,287.92,288.1,286.33,286.56,32922,294.0,281.1,287.55,,281.901
SBER,20250407 19:10:00,286.53,286.95,285.6,285.62,38821,294.0,281.1,287.55,,281.901
SBER,20250407 19:15:00,285.62,286.6,285.6,286.56,29120,294.0,281.1,287.55,,281.901
SBER,20250407 19:20:00,286.56,286.61,285.57,285.66,15326,294.0,281.1,287.55,,281.901
SBER,20250407 19:25:00,285.7,286.55,285.69,286.54,23895,294.0,281.51,287.76,,281.901
